FIPS,County,Latitutde ,Longitude ,Home Price,Mortgage,Salary,Affordability Index
46009,"Bon Homme County,  South Dakota",42.9662,-97.8652,"$109,835 ",$610 ,"$68,820 ",9.4
46007,"Bennett County,  South Dakota",43.1945,-101.6686,"$93,041 ",$517 ,"$68,820 ",11.1
46005,"Beadle County,  South Dakota",44.4159,-98.2773,"$134,474 ",$747 ,"$68,820 ",7.7
46003,"Aurora County,  South Dakota",43.7246,-98.5603,"$105,176 ",$584 ,"$68,820 ",9.8
45089,"Williamsburg County,  South Carolina",33.598,-79.7441,"$84,914 ",$472 ,"$65,466 ",11.6
45087,"Union County,  South Carolina",34.6789,-81.6396,"$99,460 ",$553 ,"$65,466 ",9.9
45081,"Saluda County,  South Carolina",34.0012,-81.7467,"$133,079 ",$739 ,"$65,466 ",7.4
45075,"Orangeburg County,  South Carolina",33.4424,-80.8092,"$110,152 ",$612 ,"$65,466 ",8.9
45069,"Marlboro County,  South Carolina",34.5517,-79.6565,"$83,919 ",$466 ,"$65,466 ",11.7
45067,"Marion County,  South Carolina",33.998,-79.4223,"$95,357 ",$530 ,"$65,466 ",10.3
45065,"McCormick County,  South Carolina",33.8361,-82.2353,"$144,839 ",$805 ,"$65,466 ",6.8
45061,"Lee County,  South Carolina",34.1603,-80.3186,"$97,968 ",$544 ,"$65,466 ",10.0
45049,"Hampton County,  South Carolina",32.789,-81.1028,"$89,887 ",$499 ,"$65,466 ",10.9
45039,"Fairfield County,  South Carolina",34.3737,-81.0779,"$126,217 ",$701 ,"$65,466 ",7.8
45033,"Dillon County,  South Carolina",34.4306,-79.3928,"$98,590 ",$548 ,"$65,466 ",10.0
45029,"Colleton County,  South Carolina",32.8261,-80.6509,"$112,390 ",$624 ,"$65,466 ",8.7
45027,"Clarendon County,  South Carolina",33.6886,-80.2465,"$126,812 ",$705 ,"$65,466 ",7.7
45025,"Chesterfield County,  South Carolina",34.5923,-80.096,"$101,325 ",$563 ,"$65,466 ",9.7
45023,"Chester County,  South Carolina",34.682,-81.1658,"$125,246 ",$696 ,"$65,466 ",7.8
45021,"Cherokee County,  South Carolina",35.0121,-81.6338,"$126,190 ",$701 ,"$65,466 ",7.8
45017,"Calhoun County,  South Carolina",33.6735,-80.7857,"$131,364 ",$730 ,"$65,466 ",7.5
45011,"Barnwell County,  South Carolina",33.2872,-81.4301,"$101,822 ",$566 ,"$65,466 ",9.6
45009,"Bamberg County,  South Carolina",33.2334,-81.0342,"$93,741 ",$521 ,"$65,466 ",10.5
45005,"Allendale County,  South Carolina",32.9515,-81.3641,"$61,168 ",$340 ,"$65,466 ",16.1
45001,"Abbeville County,  South Carolina",34.2476,-82.474,"$112,887 ",$627 ,"$65,466 ",8.7
42123,"Warren County,  Pennsylvania",41.7989,-79.2812,"$116,415 ",$647 ,"$60,463 ",7.8
42121,"Venango County,  Pennsylvania",41.4008,-79.7389,"$106,199 ",$590 ,"$60,463 ",8.5
42107,"Schuylkill County,  Pennsylvania",40.7235,-76.1529,"$129,720 ",$721 ,"$60,463 ",7.0
42105,"Potter County,  Pennsylvania",41.7403,-77.9042,"$130,195 ",$723 ,"$60,463 ",7.0
42087,"Mifflin County,  Pennsylvania",40.6034,-77.6476,"$140,054 ",$778 ,"$60,463 ",6.5
42083,"McKean County,  Pennsylvania",41.8025,-78.5774,"$95,508 ",$531 ,"$60,463 ",9.5
42073,"Lawrence County,  Pennsylvania",40.9905,-80.3418,"$143,974 ",$800 ,"$60,463 ",6.3
42065,"Jefferson County,  Pennsylvania",41.1414,-79.005,"$123,424 ",$686 ,"$60,463 ",7.3
42059,"Greene County,  Pennsylvania",39.871,-80.2239,"$145,994 ",$811 ,"$60,463 ",6.2
42053,"Forest County,  Pennsylvania",41.4862,-79.2354,"$113,920 ",$633 ,"$60,463 ",8.0
42051,"Fayette County,  Pennsylvania",39.9324,-79.6546,"$121,354 ",$674 ,"$60,463 ",7.5
42047,"Elk County,  Pennsylvania",41.4107,-78.757,"$122,592 ",$681 ,"$60,463 ",7.4
42033,"Clearfield County,  Pennsylvania",40.9898,-78.444,"$117,484 ",$653 ,"$60,463 ",7.7
42031,"Clarion County,  Pennsylvania",41.2028,-79.4375,"$138,866 ",$771 ,"$60,463 ",6.5
42023,"Cameron County,  Pennsylvania",41.4116,-78.2044,"$93,251 ",$518 ,"$60,463 ",9.7
42021,"Cambria County,  Pennsylvania",40.485,-78.7333,"$110,342 ",$613 ,"$60,463 ",8.2
41021,"Gilliam County,  Oregon",45.44,-120.2443,"$153,484 ",$853 ,"$73,253 ",7.2
40151,"Woods County,  Oklahoma",36.6966,-98.793,"$127,641 ",$709 ,"$63,137 ",7.4
40149,"Washita County,  Oklahoma",35.2812,-98.9941,"$101,039 ",$561 ,"$63,137 ",9.4
40141,"Tillman County,  Oklahoma",34.3822,-98.9386,"$67,757 ",$376 ,"$63,137 ",14.0
40139,"Texas County,  Oklahoma",36.7482,-101.4928,"$137,303 ",$763 ,"$63,137 ",6.9
40137,"Stephens County,  Oklahoma",34.4846,-97.8509,"$128,476 ",$714 ,"$63,137 ",7.4
40135,"Sequoyah County,  Oklahoma",35.4655,-94.7664,"$120,118 ",$667 ,"$63,137 ",7.9
40133,"Seminole County,  Oklahoma",35.1649,-96.6089,"$88,752 ",$493 ,"$63,137 ",10.7
40127,"Pushmataha County,  Oklahoma",34.4191,-95.413,"$96,029 ",$533 ,"$63,137 ",9.9
40121,"Pittsburg County,  Oklahoma",34.9475,-95.7985,"$127,402 ",$708 ,"$63,137 ",7.4
40117,"Pawnee County,  Oklahoma",36.3612,-96.7798,"$114,105 ",$634 ,"$63,137 ",8.3
40115,"Ottawa County,  Oklahoma",36.8405,-94.8089,"$102,948 ",$572 ,"$63,137 ",9.2
40111,"Okmulgee County,  Oklahoma",35.6142,-95.9529,"$104,893 ",$583 ,"$63,137 ",9.0
40107,"Okfuskee County,  Oklahoma",35.4649,-96.2645,"$97,103 ",$539 ,"$63,137 ",9.8
40105,"Nowata County,  Oklahoma",36.7972,-95.6211,"$104,618 ",$581 ,"$63,137 ",9.1
40103,"Noble County,  Oklahoma",36.3869,-97.2468,"$123,466 ",$686 ,"$63,137 ",7.7
40101,"Muskogee County,  Oklahoma",35.5593,-95.4202,"$115,115 ",$640 ,"$63,137 ",8.2
40097,"Mayes County,  Oklahoma",36.2892,-95.2206,"$134,560 ",$748 ,"$63,137 ",7.0
40095,"Marshall County,  Oklahoma",33.9982,-96.776,"$107,004 ",$594 ,"$63,137 ",8.9
40093,"Major County,  Oklahoma",36.3473,-98.5327,"$121,438 ",$675 ,"$63,137 ",7.8
40091,"McIntosh County,  Oklahoma",35.3474,-95.6632,"$120,364 ",$669 ,"$63,137 ",7.9
40089,"McCurtain County,  Oklahoma",34.0618,-94.8152,"$99,369 ",$552 ,"$63,137 ",9.5
40085,"Love County,  Oklahoma",33.8942,-97.3498,"$133,248 ",$740 ,"$63,137 ",7.1
40081,"Lincoln County,  Oklahoma",35.6991,-96.8806,"$135,009 ",$750 ,"$63,137 ",7.0
40079,"Le Flore County,  Oklahoma",34.9461,-94.6876,"$110,907 ",$616 ,"$63,137 ",8.5
40077,"Latimer County,  Oklahoma",34.8722,-95.2527,"$103,783 ",$577 ,"$63,137 ",9.1
40075,"Kiowa County,  Oklahoma",34.8597,-98.9635,"$75,034 ",$417 ,"$63,137 ",12.6
40071,"Kay County,  Oklahoma",36.8036,-97.1074,"$109,867 ",$610 ,"$63,137 ",8.6
40069,"Johnston County,  Oklahoma",34.3082,-96.6703,"$96,387 ",$535 ,"$63,137 ",9.8
40067,"Jefferson County,  Oklahoma",34.0703,-97.8401,"$79,209 ",$440 ,"$63,137 ",12.0
40065,"Jackson County,  Oklahoma",34.5984,-99.3749,"$127,044 ",$706 ,"$63,137 ",7.5
40063,"Hughes County,  Oklahoma",35.0232,-96.2897,"$87,201 ",$484 ,"$63,137 ",10.9
40061,"Haskell County,  Oklahoma",35.2553,-95.1327,"$114,638 ",$637 ,"$63,137 ",8.3
40059,"Harper County,  Oklahoma",36.8014,-99.6494,"$92,092 ",$512 ,"$63,137 ",10.3
40057,"Harmon County,  Oklahoma",34.7829,-99.8603,"$79,328 ",$441 ,"$63,137 ",11.9
40055,"Greer County,  Oklahoma",34.922,-99.5146,"$91,257 ",$507 ,"$63,137 ",10.4
40053,"Grant County,  Oklahoma",36.8036,-97.7862,"$96,625 ",$537 ,"$63,137 ",9.8
40049,"Garvin County,  Oklahoma",34.6793,-97.2476,"$117,501 ",$653 ,"$63,137 ",8.1
40047,"Garfield County,  Oklahoma",36.3798,-97.783,"$134,321 ",$746 ,"$63,137 ",7.1
40045,"Ellis County,  Oklahoma",36.2174,-99.7981,"$107,123 ",$595 ,"$63,137 ",8.8
40043,"Dewey County,  Oklahoma",35.9926,-99.0086,"$116,547 ",$647 ,"$63,137 ",8.1
40035,"Craig County,  Oklahoma",36.7555,-95.2156,"$130,027 ",$722 ,"$63,137 ",7.3
40033,"Cotton County,  Oklahoma",34.2753,-98.3742,"$91,496 ",$508 ,"$63,137 ",10.4
40031,"Comanche County,  Oklahoma",34.6414,-98.4841,"$152,055 ",$845 ,"$63,137 ",6.2
40029,"Coal County,  Oklahoma",34.5929,-96.3021,"$99,965 ",$555 ,"$63,137 ",9.5
40025,"Cimarron County,  Oklahoma",36.7562,-102.5169,"$67,399 ",$374 ,"$63,137 ",14.1
40023,"Choctaw County,  Oklahoma",34.0129,-95.5473,"$115,473 ",$642 ,"$63,137 ",8.2
40019,"Carter County,  Oklahoma",34.2927,-97.248,"$134,798 ",$749 ,"$63,137 ",7.0
40015,"Caddo County,  Oklahoma",35.2039,-98.3564,"$101,278 ",$563 ,"$63,137 ",9.4
40013,"Bryan County,  Oklahoma",33.9223,-96.246,"$140,047 ",$778 ,"$63,137 ",6.8
40011,"Blaine County,  Oklahoma",35.8587,-98.4196,"$101,516 ",$564 ,"$63,137 ",9.3
40007,"Beaver County,  Oklahoma",36.7557,-100.4789,"$120,722 ",$671 ,"$63,137 ",7.8
40005,"Atoka County,  Oklahoma",34.4595,-95.9621,"$122,750 ",$682 ,"$63,137 ",7.7
40003,"Alfalfa County,  Oklahoma",36.7313,-98.3251,"$102,232 ",$568 ,"$63,137 ",9.3
40001,"Adair County,  Oklahoma",35.9006,-94.6623,"$104,499 ",$581 ,"$63,137 ",9.1
39171,"Williams County,  Ohio",41.569,-84.593,"$129,058 ",$717 ,"$72,553 ",8.4
39163,"Vinton County,  Ohio",39.2122,-82.5151,"$112,038 ",$622 ,"$72,553 ",9.7
39161,"Van Wert County,  Ohio",40.8382,-84.5713,"$128,445 ",$714 ,"$72,553 ",8.5
39155,"Trumbull County,  Ohio",41.3199,-80.7604,"$124,878 ",$694 ,"$72,553 ",8.7
39147,"Seneca County,  Ohio",41.1246,-83.1279,"$130,404 ",$724 ,"$72,553 ",8.3
39145,"Scioto County,  Ohio",38.7957,-82.9618,"$140,935 ",$783 ,"$72,553 ",7.7
39143,"Sandusky County,  Ohio",41.3799,-83.1309,"$141,302 ",$785 ,"$72,553 ",7.7
39131,"Pike County,  Ohio",39.0768,-83.088,"$143,384 ",$797 ,"$72,553 ",7.6
39127,"Perry County,  Ohio",39.741,-82.2228,"$139,710 ",$776 ,"$72,553 ",7.8
39125,"Paulding County,  Ohio",41.1216,-84.5727,"$118,772 ",$660 ,"$72,553 ",9.2
39121,"Noble County,  Ohio",39.7635,-81.5073,"$123,058 ",$684 ,"$72,553 ",8.8
39115,"Morgan County,  Ohio",39.6104,-81.811,"$122,323 ",$680 ,"$72,553 ",8.9
39111,"Monroe County,  Ohio",39.7046,-81.0568,"$134,690 ",$748 ,"$72,553 ",8.1
39105,"Meigs County,  Ohio",39.0398,-82.0571,"$116,323 ",$646 ,"$72,553 ",9.4
39099,"Mahoning County,  Ohio",41.0189,-80.7594,"$135,948 ",$755 ,"$72,553 ",8.0
39087,"Lawrence County,  Ohio",38.6267,-82.5576,"$123,145 ",$684 ,"$72,553 ",8.8
39081,"Jefferson County,  Ohio",40.3772,-80.7422,"$119,025 ",$661 ,"$72,553 ",9.1
39079,"Jackson County,  Ohio",39.0278,-82.6173,"$119,262 ",$663 ,"$72,553 ",9.1
39067,"Harrison County,  Ohio",40.2967,-81.1052,"$113,507 ",$631 ,"$72,553 ",9.6
39065,"Hardin County,  Ohio",40.6579,-83.65,"$128,935 ",$716 ,"$72,553 ",8.4
39059,"Guernsey County,  Ohio",40.0289,-81.4771,"$140,445 ",$780 ,"$72,553 ",7.7
39053,"Gallia County,  Ohio",38.8091,-82.3889,"$134,935 ",$750 ,"$72,553 ",8.1
39047,"Fayette County,  Ohio",39.5464,-83.4341,"$138,976 ",$772 ,"$72,553 ",7.8
39033,"Crawford County,  Ohio",40.8562,-82.9186,"$108,242 ",$601 ,"$72,553 ",10.1
39031,"Coshocton County,  Ohio",40.3057,-81.9055,"$121,466 ",$675 ,"$72,553 ",9.0
39029,"Columbiana County,  Ohio",40.7609,-80.8031,"$142,159 ",$790 ,"$72,553 ",7.7
39013,"Belmont County,  Ohio",40.0117,-80.9866,"$117,852 ",$655 ,"$72,553 ",9.2
39009,"Athens County,  Ohio",39.3556,-82.0716,"$178,036 ",$989 ,"$72,553 ",6.1
39001,"Adams County,  Ohio",38.8204,-83.4795,"$128,935 ",$716 ,"$72,553 ",8.4
38103,"Wells County,  North Dakota",47.5879,-99.6494,"$103,633 ",$576 ,"$72,382 ",10.5
38099,"Walsh County,  North Dakota",48.3689,-97.7238,"$99,588 ",$553 ,"$72,382 ",10.9
38095,"Towner County,  North Dakota",48.6677,-99.2317,"$76,741 ",$426 ,"$72,382 ",14.1
38091,"Steele County,  North Dakota",47.4605,-97.7296,"$93,248 ",$518 ,"$72,382 ",11.6
38087,"Slope County,  North Dakota",46.459,-103.4853,"$111,285 ",$618 ,"$72,382 ",9.8
38085,"Sioux County,  North Dakota",46.1869,-100.8971,"$91,608 ",$509 ,"$72,382 ",11.9
38083,"Sheridan County,  North Dakota",47.5812,-100.3531,"$92,264 ",$513 ,"$72,382 ",11.8
38081,"Sargent County,  North Dakota",46.109,-97.6335,"$120,468 ",$669 ,"$72,382 ",9.0
38079,"Rolette County,  North Dakota",48.7669,-99.8544,"$91,827 ",$510 ,"$72,382 ",11.8
38077,"Richland County,  North Dakota",46.2843,-96.9388,"$139,817 ",$777 ,"$72,382 ",7.8
38075,"Renville County,  North Dakota",48.7301,-101.7591,"$147,251 ",$818 ,"$72,382 ",7.4
38069,"Pierce County,  North Dakota",48.2004,-100.0425,"$140,582 ",$781 ,"$72,382 ",7.7
38067,"Pembina County,  North Dakota",48.7706,-97.5505,"$101,993 ",$567 ,"$72,382 ",10.6
38063,"Nelson County,  North Dakota",47.9367,-98.2038,"$92,155 ",$512 ,"$72,382 ",11.8
38051,"McIntosh County,  North Dakota",46.1117,-99.4415,"$84,284 ",$468 ,"$72,382 ",12.9
38049,"McHenry County,  North Dakota",48.2442,-100.6258,"$128,011 ",$711 ,"$72,382 ",8.5
38047,"Logan County,  North Dakota",46.4581,-99.477,"$94,888 ",$527 ,"$72,382 ",11.4
38045,"LaMoure County,  North Dakota",46.4568,-98.5357,"$117,735 ",$654 ,"$72,382 ",9.2
38043,"Kidder County,  North Dakota",46.9801,-99.7608,"$125,059 ",$695 ,"$72,382 ",8.7
38041,"Hettinger County,  North Dakota",46.4177,-102.4867,"$121,561 ",$675 ,"$72,382 ",8.9
38039,"Griggs County,  North Dakota",47.4711,-98.2427,"$106,694 ",$593 ,"$72,382 ",10.2
38037,"Grant County,  North Dakota",46.3641,-101.548,"$89,422 ",$497 ,"$72,382 ",12.1
38033,"Golden Valley County,  North Dakota",46.9383,-103.8277,"$127,027 ",$706 ,"$72,382 ",8.5
38029,"Emmons County,  North Dakota",46.2896,-100.2458,"$106,038 ",$589 ,"$72,382 ",10.2
38027,"Eddy County,  North Dakota",47.7184,-98.9114,"$95,872 ",$533 ,"$72,382 ",11.3
38023,"Divide County,  North Dakota",48.8178,-103.4942,"$165,288 ",$918 ,"$72,382 ",6.6
38021,"Dickey County,  North Dakota",46.1117,-98.5056,"$129,104 ",$717 ,"$72,382 ",8.4
38019,"Cavalier County,  North Dakota",48.7761,-98.4753,"$114,237 ",$635 ,"$72,382 ",9.5
38013,"Burke County,  North Dakota",48.7725,-102.546,"$125,059 ",$695 ,"$72,382 ",8.7
38005,"Benson County,  North Dakota",48.1094,-99.4802,"$85,377 ",$474 ,"$72,382 ",12.7
38001,"Adams County,  North Dakota",46.1134,-102.4968,"$132,493 ",$736 ,"$72,382 ",8.2
37187,"Washington County,  North Carolina",35.8405,-76.5773,"$108,334 ",$602 ,"$55,181 ",7.6
37185,"Warren County,  North Carolina",36.3734,-78.1029,"$120,005 ",$667 ,"$55,181 ",6.9
37181,"Vance County,  North Carolina",36.3447,-78.3979,"$128,631 ",$715 ,"$55,181 ",6.4
37177,"Tyrrell County,  North Carolina",35.7969,-76.2575,"$145,630 ",$809 ,"$55,181 ",5.7
37165,"Scotland County,  North Carolina",34.8371,-79.484,"$108,461 ",$603 ,"$55,181 ",7.6
37163,"Sampson County,  North Carolina",34.9352,-78.3612,"$113,282 ",$629 ,"$55,181 ",7.3
37155,"Robeson County,  North Carolina",34.6272,-79.1436,"$93,365 ",$519 ,"$55,181 ",8.9
37153,"Richmond County,  North Carolina",34.9947,-79.7277,"$105,544 ",$586 ,"$55,181 ",7.8
37131,"Northampton County,  North Carolina",36.3559,-77.3693,"$105,670 ",$587 ,"$55,181 ",7.8
37117,"Martin County,  North Carolina",35.8669,-77.195,"$117,341 ",$652 ,"$55,181 ",7.1
37107,"Lenoir County,  North Carolina",35.2179,-77.6761,"$121,147 ",$673 ,"$55,181 ",6.8
37103,"Jones County,  North Carolina",35.0101,-77.4145,"$112,901 ",$627 ,"$55,181 ",7.3
37091,"Hertford County,  North Carolina",36.3931,-77.031,"$112,394 ",$624 ,"$55,181 ",7.4
37083,"Halifax County,  North Carolina",36.2584,-77.6848,"$109,476 ",$608 ,"$55,181 ",7.6
37079,"Greene County,  North Carolina",35.4999,-77.6675,"$109,591 ",$609 ,"$55,181 ",7.6
37065,"Edgecombe County,  North Carolina",35.9136,-77.578,"$106,136 ",$590 ,"$55,181 ",7.8
37061,"Duplin County,  North Carolina",34.951,-77.9078,"$114,423 ",$636 ,"$55,181 ",7.2
37047,"Columbus County,  North Carolina",34.215,-78.6198,"$112,774 ",$627 ,"$55,181 ",7.3
37033,"Caswell County,  North Carolina",36.3928,-79.3352,"$143,093 ",$795 ,"$55,181 ",5.8
37017,"Bladen County,  North Carolina",34.6121,-78.5716,"$120,893 ",$672 ,"$55,181 ",6.8
37015,"Bertie County,  North Carolina",36.03,-76.985,"$104,275 ",$579 ,"$55,181 ",7.9
37007,"Anson County,  North Carolina",35.0087,-80.0992,"$119,482 ",$664 ,"$55,181 ",6.9
36121,"Wyoming County,  New York",42.6952,-78.2099,"$144,777 ",$804 ,"$73,275 ",7.6
36107,"Tioga County,  New York",42.2046,-76.3107,"$149,846 ",$832 ,"$73,275 ",7.3
36101,"Steuben County,  New York",42.2995,-77.4184,"$133,160 ",$740 ,"$73,275 ",8.3
36099,"Seneca County,  New York",42.7838,-76.8577,"$133,784 ",$743 ,"$73,275 ",8.2
36089,"St. Lawrence County,  New York",44.5333,-75.1606,"$127,164 ",$706 ,"$73,275 ",8.6
36075,"Oswego County,  New York",43.4316,-76.2142,"$132,745 ",$737 ,"$73,275 ",8.3
36073,"Orleans County,  New York",43.2522,-78.2296,"$121,760 ",$676 ,"$73,275 ",9.0
36057,"Montgomery County,  New York",42.9109,-74.4198,"$131,661 ",$731 ,"$73,275 ",8.3
36043,"Herkimer County,  New York",43.4652,-74.9411,"$122,824 ",$682 ,"$73,275 ",8.9
36035,"Fulton County,  New York",43.1354,-74.427,"$136,907 ",$761 ,"$73,275 ",8.0
36033,"Franklin County,  New York",44.5612,-74.2572,"$135,783 ",$754 ,"$73,275 ",8.1
36017,"Chenango County,  New York",42.4711,-75.6351,"$122,917 ",$683 ,"$73,275 ",8.9
36015,"Chemung County,  New York",42.1465,-76.7623,"$123,379 ",$685 ,"$73,275 ",8.9
36013,"Chautauqua County,  New York",42.2858,-79.3876,"$118,669 ",$659 ,"$73,275 ",9.3
36009,"Cattaraugus County,  New York",42.2766,-78.6848,"$117,046 ",$650 ,"$73,275 ",9.4
36007,"Broome County,  New York",42.2087,-75.8619,"$147,718 ",$821 ,"$73,275 ",7.4
36003,"Allegany County,  New York",42.2585,-78.0236,"$95,435 ",$530 ,"$73,275 ",11.5
35059,"Union County,  New Mexico",36.3704,-103.5249,"$104,152 ",$579 ,"$70,344 ",10.1
35057,"Torrance County,  New Mexico",34.6498,-105.878,"$145,807 ",$810 ,"$70,344 ",7.2
35053,"Socorro County,  New Mexico",34.0443,-106.8211,"$146,878 ",$816 ,"$70,344 ",7.2
35051,"Sierra County,  New Mexico",33.0436,-107.1072,"$138,948 ",$772 ,"$70,344 ",7.6
35041,"Roosevelt County,  New Mexico",34.0899,-103.4948,"$139,895 ",$777 ,"$70,344 ",7.5
35037,"Quay County,  New Mexico",35.1756,-103.5469,"$86,044 ",$478 ,"$70,344 ",12.3
35033,"Mora County,  New Mexico",36.0086,-104.9416,"$132,912 ",$738 ,"$70,344 ",7.9
35031,"McKinley County,  New Mexico",35.4565,-108.1768,"$67,935 ",$377 ,"$70,344 ",15.5
35029,"Luna County,  New Mexico",32.1966,-107.7641,"$102,850 ",$571 ,"$70,344 ",10.3
35023,"Hidalgo County,  New Mexico",32.0624,-108.7865,"$101,785 ",$565 ,"$70,344 ",10.4
35021,"Harding County,  New Mexico",35.8052,-103.8729,"$121,195 ",$673 ,"$70,344 ",8.7
35019,"Guadalupe County,  New Mexico",34.7867,-104.7101,"$100,601 ",$559 ,"$70,344 ",10.5
35017,"Grant County,  New Mexico",32.5305,-108.2852,"$148,061 ",$823 ,"$70,344 ",7.1
35007,"Colfax County,  New Mexico",36.608,-104.6914,"$124,036 ",$689 ,"$70,344 ",8.5
35006,"Cibola County,  New Mexico",34.9699,-107.7712,"$99,891 ",$555 ,"$70,344 ",10.6
32021,"Mineral County,  Nevada",38.4859,-118.3056,"$128,172 ",$712 ,"$75,893 ",8.9
32009,"Esmeralda County,  Nevada",37.7289,-117.681,"$84,239 ",$468 ,"$75,893 ",13.5
31183,"Wheeler County,  Nebraska",41.9144,-98.5281,"$116,633 ",$648 ,"$66,854 ",8.6
31181,"Webster County,  Nebraska",40.1769,-98.4998,"$93,497 ",$519 ,"$66,854 ",10.7
31175,"Valley County,  Nebraska",41.5667,-98.9817,"$131,659 ",$731 ,"$66,854 ",7.6
31173,"Thurston County,  Nebraska",42.1468,-96.5714,"$95,167 ",$529 ,"$66,854 ",10.5
31171,"Thomas County,  Nebraska",41.929,-100.5553,"$142,273 ",$790 ,"$66,854 ",7.0
31169,"Thayer County,  Nebraska",40.1835,-97.5949,"$85,149 ",$473 ,"$66,854 ",11.8
31165,"Sioux County,  Nebraska",42.5049,-103.7667,"$140,365 ",$780 ,"$66,854 ",7.1
31163,"Sherman County,  Nebraska",41.2257,-98.9762,"$105,781 ",$588 ,"$66,854 ",9.5
31161,"Sheridan County,  Nebraska",42.5043,-102.4198,"$86,222 ",$479 ,"$66,854 ",11.6
31151,"Saline County,  Nebraska",40.5313,-97.1406,"$118,422 ",$658 ,"$66,854 ",8.5
31149,"Rock County,  Nebraska",42.4494,-99.4604,"$114,725 ",$637 ,"$66,854 ",8.7
31147,"Richardson County,  Nebraska",40.1309,-95.7153,"$82,525 ",$458 ,"$66,854 ",12.2
31145,"Red Willow County,  Nebraska",40.1821,-100.4778,"$129,990 ",$722 ,"$66,854 ",7.7
31143,"Polk County,  Nebraska",41.222,-97.5724,"$127,962 ",$711 ,"$66,854 ",7.8
31135,"Perkins County,  Nebraska",40.8495,-101.6496,"$141,200 ",$784 ,"$66,854 ",7.1
31133,"Pawnee County,  Nebraska",40.1345,-96.237,"$84,791 ",$471 ,"$66,854 ",11.8
31129,"Nuckolls County,  Nebraska",40.1769,-98.0472,"$81,452 ",$453 ,"$66,854 ",12.3
31127,"Nemaha County,  Nebraska",40.4105,-95.863,"$126,770 ",$704 ,"$66,854 ",7.9
31125,"Nance County,  Nebraska",41.3988,-97.9976,"$93,378 ",$519 ,"$66,854 ",10.7
31123,"Morrill County,  Nebraska",41.7195,-103.0045,"$114,009 ",$633 ,"$66,854 ",8.8
31121,"Merrick County,  Nebraska",41.1371,-98.0739,"$137,622 ",$765 ,"$66,854 ",7.3
31117,"McPherson County,  Nebraska",41.5713,-101.0604,"$122,476 ",$680 ,"$66,854 ",8.2
31115,"Loup County,  Nebraska",41.913,-99.4544,"$134,164 ",$745 ,"$66,854 ",7.5
31113,"Logan County,  Nebraska",41.5947,-100.4834,"$131,540 ",$731 ,"$66,854 ",7.6
31107,"Knox County,  Nebraska",42.662,-97.8954,"$114,367 ",$635 ,"$66,854 ",8.8
31105,"Kimball County,  Nebraska",41.1986,-103.7148,"$98,506 ",$547 ,"$66,854 ",10.2
31103,"Keya Paha County,  Nebraska",42.8582,-99.7277,"$93,139 ",$517 ,"$66,854 ",10.8
31097,"Johnson County,  Nebraska",40.4,-96.265,"$112,578 ",$625 ,"$66,854 ",8.9
31095,"Jefferson County,  Nebraska",40.1832,-97.1427,"$100,175 ",$557 ,"$66,854 ",10.0
31091,"Hooker County,  Nebraska",41.9192,-101.1349,"$109,954 ",$611 ,"$66,854 ",9.1
31089,"Holt County,  Nebraska",42.4933,-98.7752,"$136,072 ",$756 ,"$66,854 ",7.4
31087,"Hitchcock County,  Nebraska",40.179,-101.0431,"$79,544 ",$442 ,"$66,854 ",12.6
31085,"Hayes County,  Nebraska",40.5333,-101.0637,"$96,479 ",$536 ,"$66,854 ",10.4
31083,"Harlan County,  Nebraska",40.18,-99.4045,"$122,476 ",$680 ,"$66,854 ",8.2
31077,"Greeley County,  Nebraska",41.5734,-98.5213,"$86,699 ",$482 ,"$66,854 ",11.6
31075,"Grant County,  Nebraska",41.9195,-101.7466,"$69,527 ",$386 ,"$66,854 ",14.4
31071,"Garfield County,  Nebraska",41.9211,-98.9916,"$125,339 ",$696 ,"$66,854 ",8.0
31069,"Garden County,  Nebraska",41.6187,-102.311,"$97,552 ",$542 ,"$66,854 ",10.3
31067,"Gage County,  Nebraska",40.2659,-96.69,"$138,576 ",$770 ,"$66,854 ",7.2
31065,"Furnas County,  Nebraska",40.193,-99.9124,"$87,057 ",$484 ,"$66,854 ",11.5
31063,"Frontier County,  Nebraska",40.532,-100.3823,"$120,688 ",$670 ,"$66,854 ",8.3
31061,"Franklin County,  Nebraska",40.18,-98.9526,"$85,030 ",$472 ,"$66,854 ",11.8
31059,"Fillmore County,  Nebraska",40.5318,-97.5965,"$95,524 ",$531 ,"$66,854 ",10.5
31057,"Dundy County,  Nebraska",40.1776,-101.6884,"$90,516 ",$503 ,"$66,854 ",11.1
31051,"Dixon County,  Nebraska",42.5131,-96.8689,"$113,651 ",$631 ,"$66,854 ",8.8
31049,"Deuel County,  Nebraska",41.1098,-102.3332,"$104,111 ",$578 ,"$66,854 ",9.6
